data/hora,id de liquidação,tipo,id do pedido,sku,descrição,quantidade,mercado,tipo de conta,atendimento,cidade do pedido,estado do pedido,postal do pedido,vendas do produto,créditos de remessa,créditos de embalagem de presente,descontos promocionais,imposto de vendas coletados,tarifas de venda,taxas fba,taxas de outras transações,outro,total,Nome do Mês,Ano
17/01/2026,25481715531,Pedido,701-0642508-5661848,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Maringá,PR,87065.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-2704755-2956255,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,São Paulo,SP,4431.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,702-7815034-6965846,22-5ATG-S6FS,Planner Semanal Permanente com Capa Dura - Visual Clean,1.0,amazon.com.br,Boleto,Amazon,Fortaleza,CE,60415.0,"52,90",0,0,0,0,"-6,88",0,0,0,"46,02",Janeiro,2026
17/01/2026,25481715531,Pedido,701-5716171-6737057,OI-WF8T-IXUA,Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade Azul,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Campo Grande,MS,79011.0,"58,90",0,"3,90",0,0,"-7,66","-3,90",0,0,"51,24",Janeiro,2026
17/01/2026,25481302661,Pedido,701-8470517-1759411,V7-N8TP-MCL5,Album fotografico scrapbook - Coleção Corações (Vermelho),1.0,amazon.com.br,Boleto,Vendedor,Brasília,DF,72120.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,702-7887048-0822613,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Uberlândia,MG,38409.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481302661,Pedido,702-5138982-1054628,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Boleto,Vendedor,Lago Sul,Distrito Federal,71660.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,702-8096029-3635410,XH-KNXQ-DP76,"Planner 2026 - Um planner para viver com mais cor, equilíbrio e inspiração.",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Belo Horizonte,MG,30140.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,702-8096029-3635410,AA-2SEI-HBU9,"Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Belo Horizonte,MG,30140.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481463851,Pedido,701-1828617-9229051,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Visa Crédito,Vendedor,São Paulo,SP,5061.0,"78,90","8,43",0,0,0,"-10,26",0,0,0,"77,07",Janeiro,2026
17/01/2026,25481463851,Pedido,701-9057514-6691451,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Visa Crédito,Vendedor,Brasília,DF,70630.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481302661,Pedido,701-1821791-9120266,CN-BSCD-6VWJ,"Caderno A5-1 Frase por pagina - 200 Paginas - Pautado - Estoicismo, filosofia",1.0,amazon.com.br,Boleto,Amazon,Teresópolis,RJ,25976.0,"78,90","0,50",0,"-0,50",0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,701-8642158-1544247,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Boleto,Vendedor,Mogi das Cruzes,SP,8730.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,702-1328295-2425013,22-5ATG-S6FS,Planner Semanal Permanente com Capa Dura - Visual Clean,1.0,amazon.com.br,Boleto,Amazon,Rio de Janeiro,RJ,22011.0,"52,90","4,09",0,"-4,09",0,"-6,88",0,0,0,"46,02",Janeiro,2026
17/01/2026,25481715531,Pedido,701-1939790-6211464,OR-QD8C-Y86U,"Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Santos,São Paulo,11060.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,702-2822738-5357868,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Magé,RJ,25901.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481463851,Pedido,702-1614483-8417036,AA-2SEI-HBU9,"Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!",1.0,amazon.com.br,Visa Crédito,Vendedor,São Paulo,SP,8060.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481463851,Pedido,702-4477752-5093068,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Visa Crédito,Vendedor,São Paulo,SP,5833.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481463851,Pedido,702-1701721-1907406,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Visa Crédito,Vendedor,Belo Horizonte,MG,30441.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481302661,Pedido,702-7039985-4020253,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Boleto,Vendedor,Santos,SP,11075.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,702-9218302-0961053,S1-SAO6-CBNU,"Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 - Planner premium Agenda 2026 Planejamento anual Organização pessoal Metas e objetivos Gestã",1.0,amazon.com.br,Boleto,Vendedor,Santa isabel,São Paulo,7500.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-2698523-5276211,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Santo André,SP,9030.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481302661,Pedido,701-7268443-0905021,JC-LA79-2HC8,"Caderno Espiral Capa Dura, A5 210x150mm, 80 Folhas, Van gogh, Frases estoicas (Capa 2)",1.0,amazon.com.br,Boleto,Amazon,Campinas,SP,13063.0,"35,90",0,0,0,0,"-4,67",0,0,0,"31,23",Janeiro,2026
17/01/2026,25481302661,Pedido,701-6692998-5311424,HE-SAFO-BF3P,Agenda 2026 1 Dia Por Folha Com Horario Coleção Inspire,1.0,amazon.com.br,Boleto,Amazon,Campina Grande,PB,58414.0,"58,90",0,0,0,0,"-7,66",0,0,0,"51,24",Janeiro,2026
17/01/2026,25481715531,Pedido,702-9031678-8350657,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Londrina,PR,86010.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,701-0268469-2604262,H2-QF9W-3BSI,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Boleto,Amazon,Mossoró,Rio Grande do Norte,59612.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,702-9235979-1857067,9X-HUC9-I83L,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Boleto,Vendedor,Itatiba,SP,13253.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-4652103-4509026,RW-FUR9-X25R,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Ribeirão Preto,SP,14021.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-5283157-9065014,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Conchal,SP,13837.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-5191420-3373846,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,São José do Rio Preto,SP,15057.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,702-4244249-3453827,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Boleto,Amazon,Fortaleza,CE,60192.0,"68,90",0,0,0,0,"-8,27",0,0,0,"60,63",Janeiro,2026
17/01/2026,25481302661,Pedido,702-1065421-4632248,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Boleto,Vendedor,Joinville,SC,89237.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-7443670-5469856,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Caxambu,MG,37440.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481463851,Pedido,702-6059726-7409043,92-CTAN-4AJQ,Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19,1.0,amazon.com.br,Visa Crédito,Amazon,São Paulo,São Paulo,4750.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
17/01/2026,25481715531,Pedido,702-4235797-8107462,WC-0G0K-5CCC,"Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Brasília,DF,70330.0,"75,90",0,0,0,0,"-9,87",0,0,0,"66,03",Janeiro,2026
17/01/2026,25481302661,Pedido,701-8494275-8178602,IS-UA22-XKCF,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Boleto,Vendedor,CURITIBA,PR,80060.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,702-9109302-3824229,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Araraquara,SP,14806.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,702-8843591-8142647,RW-FUR9-X25R,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Brasília,DF,70750.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25480732251,Pedido,701-1294412-1454634,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Amex,Vendedor,São Paulo,SP,1551.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,702-0741878-0860263,14-02SK-RART,Caderno De Anotações - 200 Pag - Flores Naturais,1.0,amazon.com.br,Boleto,Amazon,Caçapava do Sul,RS,96570.0,"68,90","8,90",0,"-8,90",0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481715531,Pedido,702-3955401-1975412,CN-BSCD-6VWJ,"Caderno A5-1 Frase por pagina - 200 Paginas - Pautado - Estoicismo, filosofia",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Rio de Janeiro,RJ,22031.0,"52,90",0,0,0,0,"-6,88",0,0,0,"46,02",Janeiro,2026
17/01/2026,25481715531,Pedido,701-9528032-1570612,VQ-0TZ7-QK96,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Ribeirão Pires,SP,9402.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481463851,Pedido,701-7413550-2544210,RW-FUR9-X25R,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Vendedor,São paulo,São paulo,4135.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-4367891-9829825,WC-0G0K-5CCC,"Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Jandaia do Sul,PR,86900.0,"75,90",0,0,0,0,"-9,87",0,0,0,"66,03",Janeiro,2026
17/01/2026,25481302661,Pedido,701-5048843-8106613,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Boleto,Vendedor,São Luiz Gonzaga,RS,97800.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
17/01/2026,25481715531,Pedido,702-0009290-5685038,VQ-1XP0-KLCF,Planner Permanente Vintage - Agenda Semanal e Mensal com Capa Clássica Wire-O,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Bras&iacute;lia,DF,71930.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,701-8522053-2882651,92-CTAN-4AJQ,Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19,1.0,amazon.com.br,Boleto,Amazon,Fortaleza,CE,60714.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
17/01/2026,25481463851,Pedido,702-7834129-1490651,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Visa Crédito,Vendedor,Rio de janeiro,Rj,23026.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481302661,Pedido,702-0750700-3706646,14-02SK-RART,Caderno De Anotações - 200 Pag - Flores Naturais,1.0,amazon.com.br,Boleto,Amazon,Campinas,SP,13087.0,"49,90",0,0,0,0,"-6,49",0,0,0,"43,41",Janeiro,2026
17/01/2026,25481715531,Pedido,702-2518995-6907402,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,São Paulo,SP,4349.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-0871485-3549008,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Campos do Jordão,SP,12465.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,702-9006700-5323453,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,brasilia,Distrito federal,71020.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
17/01/2026,25481715531,Pedido,701-9780331-7264259,IL-M7A6-AB2K,Planner 2026 - Life Capa Dura com Controle Financeiro e Roda da Vida (Capa 02),1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Guarulhos,São Paulo,7080.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481715531,Pedido,701-4893728-3015419,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Fortaleza,Ceará,60115.0,"78,90","22,02",0,0,0,"-10,26",0,0,0,"90,66",Janeiro,2026
18/01/2026,25481715531,Pedido,702-5428159-3494662,VW-M9WL-7RY7,Caderno Scrapbook - Kraft - 20 Folhas - 20x20cm - Bege - Sem Pauta - Folhas Grossas - Album de Fotos - Album de fotos artesanal - Scrapbook colagem de,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Contagem,MG,32185.0,"58,90",0,0,0,0,"-7,07",0,0,0,"51,83",Janeiro,2026
18/01/2026,25481463851,Pedido,701-9715249-9730624,CN-BSCD-6VWJ,"Caderno A5-1 Frase por pagina - 200 Paginas - Pautado - Estoicismo, filosofia",1.0,amazon.com.br,Visa Crédito,Amazon,São Bernardo do Campo,SP,9725.0,"52,90",0,0,0,0,"-6,88",0,0,0,"46,02",Janeiro,2026
18/01/2026,25481715531,Pedido,702-9128631-8976244,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Porto Alegre,RS,90035.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
18/01/2026,25481302661,Pedido,701-3892578-3871427,RW-FUR9-X25R,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Boleto,Vendedor,Poços de Caldas,MG,37705.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481715531,Pedido,702-0496434-3187458,IS-UA22-XKCF,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Santo André,SP,9015.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481715531,Pedido,701-5319281-2316230,4S-C6M7-1NCT,Planner 2026 Amarelo - Life Capa Dura com Controle Financeiro e Roda da Vida,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Rio de Janeiro,Rio de Janeiro,22010.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481715531,Pedido,701-5232867-8780251,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Londrina,Paraná,86061.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481463851,Pedido,701-3314816-2857061,9X-HUC9-I83L,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Vendedor,Lavras,MG,37203.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481463851,Pedido,702-3388407-9650620,RM-WZSV-E4J3,Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade,1.0,amazon.com.br,Visa Crédito,Vendedor,Aracaju,SE,49095.0,"78,90","22,02",0,0,0,"-10,26",0,0,0,"90,66",Janeiro,2026
18/01/2026,25481715531,Pedido,702-3450692-3210662,7U-MQT5-0IY4,Agenda 2026 Boboletas 1 Dia Por Página Com Horário Capa Dura - Agenda Cristã 2026 - Agenda 2026 com versículos bíblicos - Agenda diária com hor�,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,BRASILIA,DF,70390.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481632831,Pedido,702-9125083-6957023,WC-0G0K-5CCC,"Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento",1.0,amazon.com.br,Elo,Vendedor,Rio de Janeiro,RJ,20260.0,"75,90",0,0,0,0,"-9,87",0,0,0,"66,03",Janeiro,2026
18/01/2026,25481715531,Pedido,702-3204205-2730625,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Goiânia,GO,74430.0,"78,90","21,84",0,0,0,"-10,26",0,0,0,"90,48",Janeiro,2026
18/01/2026,25481463851,Pedido,702-6096400-5415411,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Visa Crédito,Vendedor,Brasília,DF,71525.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481302661,Pedido,702-6407701-0683447,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Boleto,Vendedor,Porto Alegre,RS,90640.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
18/01/2026,25481715531,Pedido,702-3319577-6133860,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Eusébio,CE,61765.0,"78,90","22,02",0,0,0,"-10,26",0,0,0,"90,66",Janeiro,2026
18/01/2026,25481715531,Pedido,702-2481989-0589056,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Fortaleza,CE,60861.0,"68,90",0,0,0,0,"-8,27",0,0,0,"60,63",Janeiro,2026
18/01/2026,25481463851,Pedido,702-1234479-7127409,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Visa Crédito,Vendedor,Salvador,BA,41150.0,"78,90","22,02",0,0,0,"-10,26",0,0,0,"90,66",Janeiro,2026
18/01/2026,25481463851,Pedido,701-3991804-0637801,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Visa Crédito,Amazon,São Paulo,SP,3319.0,"68,90",0,0,0,0,"-8,27",0,0,0,"60,63",Janeiro,2026
18/01/2026,25481463851,Pedido,701-5540682-5263468,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Visa Crédito,Vendedor,Uberlândia,MG,38410.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
18/01/2026,25481463851,Pedido,702-9986125-1005857,9X-HUC9-I83L,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Vendedor,Brasília,DF,70790.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
18/01/2026,25481463851,Pedido,702-6022102-2093066,DV-9MDQ-YD9E,Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas,1.0,amazon.com.br,Visa Crédito,Amazon,Brasília,DF,72150.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
18/01/2026,25481715531,Pedido,701-9307797-0503416,RW-FUR9-X25R,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Curitiba,Paraná,81670.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
