"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total"
"4 de fev. de 2026 09:04:22 GMT-8","25660474671","Serviços de Envio","702-3103929-4989816","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:04:22 GMT-8","25660474671","Serviços de Envio","702-3103929-4989816","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-20,00","0","-20,00"
"4 de fev. de 2026 09:04:27 GMT-8","25660474671","Serviços de Envio","701-0381860-9556222","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:04:27 GMT-8","25660474671","Serviços de Envio","701-0381860-9556222","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-31,50","0","-31,50"
"4 de fev. de 2026 09:04:45 GMT-8","25660474671","Serviços de Envio","701-6737876-3513052","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:04:45 GMT-8","25660474671","Serviços de Envio","701-6737876-3513052","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,71","0","-21,71"
"4 de fev. de 2026 09:04:57 GMT-8","25660474671","Serviços de Envio","702-9445004-0589028","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:04:57 GMT-8","25660474671","Serviços de Envio","702-9445004-0589028","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"4 de fev. de 2026 09:05:01 GMT-8","25660474671","Serviços de Envio","702-2959869-2002646","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:05:01 GMT-8","25660474671","Serviços de Envio","702-2959869-2002646","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"4 de fev. de 2026 09:05:05 GMT-8","25660474671","Serviços de Envio","701-8365081-6773007","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:05:05 GMT-8","25660474671","Serviços de Envio","701-8365081-6773007","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"4 de fev. de 2026 09:05:06 GMT-8","25660474671","Serviços de Envio","702-5548186-2952214","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:05:06 GMT-8","25660474671","Serviços de Envio","702-5548186-2952214","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-22,02","0","-22,02"
"4 de fev. de 2026 09:05:13 GMT-8","25660474671","Serviços de Envio","701-9790411-3976211","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:05:13 GMT-8","25660474671","Serviços de Envio","701-9790411-3976211","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"4 de fev. de 2026 09:05:13 GMT-8","25660474671","Serviços de Envio","702-1461586-3524203","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:05:13 GMT-8","25660474671","Serviços de Envio","702-1461586-3524203","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"4 de fev. de 2026 09:05:18 GMT-8","25660474671","Serviços de Envio","702-8469221-3968248","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"4 de fev. de 2026 09:05:18 GMT-8","25660474671","Serviços de Envio","702-8469221-3968248","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"4 de fev. de 2026 10:05:52 GMT-8","25660498041","Pedido","701-1339685-9448246","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Boleto","Vendedor","São Miguel do Oeste","Santa Catarina","89900","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"4 de fev. de 2026 13:02:36 GMT-8","25660208361","Pedido","701-1458513-0242644","UN-GE1Q-635D","Planner 2026 - Life Capa Dura com Controle Financeiro e Roda da Vida (Capa 01)","1","amazon.com.br","Elo","Vendedor","Fortaleza","CE","60813","78,90","21,84","0","0","0","-10,26","0","0","0","90,48"
"5 de fev. de 2026 00:34:02 GMT-8","25660474671","Pedido","701-3638371-7525031","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Curitiba","PR","81630","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 00:52:46 GMT-8","25660498041","Pedido","702-4954002-3626638","IS-UA22-XKCF","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Boleto","Vendedor","Carapicuíba","SP","06330","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 01:29:25 GMT-8","25660474671","Pedido","702-5451948-7930642","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","04537","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"5 de fev. de 2026 01:29:58 GMT-8","25573890091","Pedido","702-1822961-2499453","BT-HCTV-ZOJY","Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend","1","amazon.com.br","Amex","Vendedor","Salvador","BA","41820","78,90","21,84","0","0","0","-10,26","0","0","0","90,48"
"5 de fev. de 2026 01:38:25 GMT-8","25660481751","Pedido","702-5404483-1785813","H4-SB8E-4QAA","Agenda Escolar Menina Loira 2026","1","amazon.com.br","Visa Crédito","Vendedor","Ribeirão Preto","SP","14026","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"5 de fev. de 2026 02:30:52 GMT-8","25660474671","Pedido","702-6954164-0842626","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Osasco","SP","06190","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 02:40:01 GMT-8","25660474671","Pedido","701-9296776-4466645","A9-81RP-O347","Planner Financeiro Mensal 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento de saú","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Manoel Ribas","PR","85260","68,92","0","0","0","0","-8,96","0","0","0","59,96"
"5 de fev. de 2026 04:12:28 GMT-8","25685880101","Pedido","701-4456074-2183448","DV-9MDQ-YD9E","Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Santa Maria","RS","97090","55,90","0","0","0","0","-6,71","0","0","0","49,19"
"5 de fev. de 2026 04:21:11 GMT-8","25685880101","Pedido","702-7815906-8789015","AA-2SEI-HBU9","Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Juiz de Fora","MG","36025","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 04:27:51 GMT-8","25685234961","Pedido","702-2358666-5905806","A9-81RP-O347","Planner Financeiro Mensal 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento de saú","1","amazon.com.br","Boleto","Vendedor","Bragança Paulista","SP","12914","68,92","0","0","0","0","-8,96","0","0","0","59,96"
"5 de fev. de 2026 04:34:07 GMT-8","25685880101","Pedido","702-2348394-9661023","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Muzambinho","MG","37890","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 04:38:07 GMT-8","25685592791","Pedido","702-8012173-6223419","BT-HCTV-ZOJY","Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend","1","amazon.com.br","Visa Crédito","Vendedor","Brasil","SP","05076","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 04:43:19 GMT-8","25685234961","Pedido","702-0203356-8755428","VW-M9WL-7RY7","Caderno Scrapbook - Kraft - 20 Folhas - 20x20cm - Bege - Sem Pauta - Folhas Grossas - Album de Fotos - Album de fotos artesanal - Scrapbook colagem de","1","amazon.com.br","Boleto","Vendedor","Aracaju","SE","49032","58,90","21,35","0","0","0","-7,07","0","0","0","73,18"
"5 de fev. de 2026 05:14:31 GMT-8","25685234961","Pedido","702-9917997-1703444","VW-M9WL-7RY7","Caderno Scrapbook - Kraft - 20 Folhas - 20x20cm - Bege - Sem Pauta - Folhas Grossas - Album de Fotos - Album de fotos artesanal - Scrapbook colagem de","1","amazon.com.br","Boleto","Vendedor","Sorriso","MT","78891","58,90","21,35","0","0","0","-7,07","0","0","0","73,18"
"5 de fev. de 2026 05:20:07 GMT-8","25685880101","Pedido","701-5544017-3027407","AA-2SEI-HBU9","Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Salvador","BA","41740","78,90","21,71","0","0","0","-10,26","0","0","0","90,35"
"5 de fev. de 2026 05:33:11 GMT-8","25685234961","Pedido","702-7507865-5551427","BT-HCTV-ZOJY","Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend","1","amazon.com.br","Boleto","Vendedor","Rio de Janeiro","RJ","22630","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 05:47:01 GMT-8","25685234961","Pedido","702-8423162-3230645","KC-60PW-7A3A","Agenda para Creche Escolar Infantil - Modelos Encantadores para Meninos e Meninas (Safari Baby)","1","amazon.com.br","Boleto","Vendedor","Vila Velha","ES","29116","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"5 de fev. de 2026 05:55:10 GMT-8","25685880101","Pedido","701-6323159-9629050","MY-P05M-MBEP","Caderno Quadriculado 1x1cm, Capa dura, diversas capas, 80 folhas, 24x15cm","2","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","04560","77,80","0","0","0","0","-10,12","0","0","0","67,68"
"5 de fev. de 2026 06:02:20 GMT-8","25685880101","Pedido","701-9701191-8094655","V7-N8TP-MCL5","Album fotografico scrapbook - Coleção Corações (Vermelho)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Belo Horizonte","MG","30855","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 06:05:12 GMT-8","25685592791","Pedido","701-7779211-6466617","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Visa Crédito","Vendedor","Formiga","Minas Gerais","35570","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"5 de fev. de 2026 06:07:20 GMT-8","25685596221","Pedido","701-0583169-3429003","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Elo","Vendedor","São Roque","SP","18132","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"5 de fev. de 2026 06:20:17 GMT-8","25685592791","Pedido","702-6690305-7673004","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Visa Crédito","Vendedor","Itajaí","SC","88303","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 06:23:41 GMT-8","25685880101","Pedido","702-1273462-4197856","RP-DBND-LHYX","Agenda Escolar 2026 - Calendario, provas, agendamento, recados, estudos do aluno, acompanhamento dos pais","2","amazon.com.br","Crédito Mastercard e outros","Vendedor","Barueri","SP","06454","111,80","0","0","0","0","-14,54","0","0","0","97,26"
"5 de fev. de 2026 06:39:52 GMT-8","25685880101","Pedido","702-2142591-7251428","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Votorantim","SP","18117","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 06:41:41 GMT-8","25685592791","Pedido","702-3335666-1741014","MY-P05M-MBEP","Caderno Quadriculado 1x1cm, Capa dura, diversas capas, 80 folhas, 24x15cm","1","amazon.com.br","Visa Crédito","Vendedor","Uberlândia","MG","38408","38,90","0","0","0","0","-5,06","0","0","0","33,84"
"5 de fev. de 2026 06:49:02 GMT-8","25685880101","Pedido","701-1300188-6052264","KC-60PW-7A3A","Agenda para Creche Escolar Infantil - Modelos Encantadores para Meninos e Meninas (Safari Baby)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio de Janeiro","RJ","21021","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"5 de fev. de 2026 06:50:25 GMT-8","25685880101","Pedido","701-0769121-6797812","BT-HCTV-ZOJY","Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Ipojuca","PE","55592","78,90","21,84","0","0","0","-10,26","0","0","0","90,48"
"5 de fev. de 2026 06:59:13 GMT-8","25685880101","Pedido","701-6800281-5173032","MY-P05M-MBEP","Caderno Quadriculado 1x1cm, Capa dura, diversas capas, 80 folhas, 24x15cm","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Araraquara","SP","14804","38,90","0","0","0","0","-5,06","0","0","0","33,84"
"5 de fev. de 2026 07:07:15 GMT-8","25685592791","Pedido","701-8261871-5925020","EG-KOZD-5QLH","Caderno Para Controle Financeiro - Minhas Contas Organizadas","1","amazon.com.br","Visa Crédito","Amazon","Petrolina","PE","56308","36,90","8,90","0","-8,90","0","-4,80","0","0","0","32,10"
"5 de fev. de 2026 07:19:20 GMT-8","25685880101","Pedido","701-1912259-2063468","EG-KOZD-5QLH","Caderno Para Controle Financeiro - Minhas Contas Organizadas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Aracaju","Sergipe","49045","36,90","0","0","0","0","-4,80","0","0","0","32,10"
"5 de fev. de 2026 07:23:24 GMT-8","25685880101","Pedido","702-4228394-1185021","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Araraquara","SP","14801","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"5 de fev. de 2026 07:34:39 GMT-8","25685234961","Pedido","701-3040883-0125058","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Boleto","Vendedor","Araruama","RJ","28982","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 07:45:36 GMT-8","25685880101","Pedido","702-8118894-2445820","NV-SRB6-JF1U","Agenda Escolar Cosmos 2026 - Calendario, provas, agendamento, recados, estudos do aluno, acompanhamento dos pais","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Vitória","ES","29060","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"5 de fev. de 2026 07:51:19 GMT-8","25685592791","Pedido","701-1798259-1983443","92-CTAN-4AJQ","Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19","1","amazon.com.br","Visa Crédito","Amazon","Manaus","AM","69057","78,90","0","0","0","0","-9,47","0","0","0","69,43"
"5 de fev. de 2026 07:56:31 GMT-8","25685592791","Pedido","701-1515443-9701013","9X-HUC9-I83L","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Visa Crédito","Vendedor","Pouso Alegre","MG","37551","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 08:12:53 GMT-8","25685880101","Reembolsos","701-7909722-1507402","MQ-STXD-11EM","Reembolso para pacotes extraviados","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","68,90","68,90"
"5 de fev. de 2026 08:15:16 GMT-8","25685880101","Pedido","701-7493174-3850627","VQ-0TZ7-QK96","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","04674","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de fev. de 2026 08:54:05 GMT-8","25685880101","Serviços de Envio","702-1075450-4017808","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:05 GMT-8","25685880101","Serviços de Envio","702-1075450-4017808","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:14 GMT-8","25685880101","Serviços de Envio","701-9201127-4011407","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:14 GMT-8","25685880101","Serviços de Envio","701-9201127-4011407","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:14 GMT-8","25685880101","Serviços de Envio","702-1285537-7440247","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:14 GMT-8","25685880101","Serviços de Envio","702-1285537-7440247","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:19 GMT-8","25685880101","Serviços de Envio","702-2537571-1325854","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:19 GMT-8","25685880101","Serviços de Envio","702-2537571-1325854","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:19 GMT-8","25685880101","Serviços de Envio","702-6923372-0313801","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:19 GMT-8","25685880101","Serviços de Envio","702-6923372-0313801","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:19 GMT-8","25685880101","Serviços de Envio","702-3560663-5429052","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:19 GMT-8","25685880101","Serviços de Envio","702-3560663-5429052","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:23 GMT-8","25685880101","Serviços de Envio","702-9421943-1753035","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:23 GMT-8","25685880101","Serviços de Envio","702-9421943-1753035","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:23 GMT-8","25685880101","Serviços de Envio","702-4926581-6281048","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:23 GMT-8","25685880101","Serviços de Envio","702-4926581-6281048","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:28 GMT-8","25685880101","Serviços de Envio","701-4121206-4073824","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:28 GMT-8","25685880101","Serviços de Envio","701-4121206-4073824","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:32 GMT-8","25685880101","Serviços de Envio","701-4808780-9357841","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:32 GMT-8","25685880101","Serviços de Envio","701-4808780-9357841","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:36 GMT-8","25685880101","Serviços de Envio","701-9204445-6061031","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:36 GMT-8","25685880101","Serviços de Envio","701-9204445-6061031","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:41 GMT-8","25685880101","Serviços de Envio","701-2196504-0486659","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:41 GMT-8","25685880101","Serviços de Envio","701-2196504-0486659","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:45 GMT-8","25685880101","Serviços de Envio","701-5891020-5514604","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:45 GMT-8","25685880101","Serviços de Envio","701-5891020-5514604","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:45 GMT-8","25685880101","Serviços de Envio","702-4048179-7428261","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:45 GMT-8","25685880101","Serviços de Envio","702-4048179-7428261","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:50 GMT-8","25685880101","Serviços de Envio","701-5689753-6042634","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:50 GMT-8","25685880101","Serviços de Envio","701-5689753-6042634","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"5 de fev. de 2026 08:54:53 GMT-8","25685880101","Serviços de Envio","702-9252289-6732212","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"5 de fev. de 2026 08:54:53 GMT-8","25685880101","Serviços de Envio","702-9252289-6732212","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
